PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,flag_invalid_date_order,flag_delivered_no_date,flag_nondelivered_has_date,Lead_Time_Days,Order_Value,Savings_Amount,Savings_Rate_%,Defect_Rate_%,Category_Lead_Time_Benchmark,Is_On_Time
PO-00434,Epsilon_Group,2022-03-19,2022-04-01,MRO,Partially Delivered,1356,26.28,25.44,47.0,Yes,False,False,True,13.0,34496.64,1139.0399999999997,3.2,3.47,12.0,0.0
PO-00435,Delta_Logistics,2023-12-09,2023-12-29,Raw Materials,Delivered,76,107.59,96.33,10.0,Yes,False,False,False,20.0,7321.08,855.7600000000004,10.47,13.16,10.0,0.0
PO-00436,Alpha_Inc,2022-06-02,2022-06-13,Packaging,Partially Delivered,275,23.96,20.44,,Yes,False,False,True,11.0,5621.0,967.9999999999999,14.69,,11.0,1.0
PO-00437,Alpha_Inc,2023-07-13,2023-07-18,Packaging,Delivered,1350,51.57,48.07,,Yes,False,False,False,5.0,64894.5,4725.0,6.79,,11.0,1.0
PO-00438,Alpha_Inc,2022-02-06,,MRO,Delivered,847,17.77,17.39,,Yes,False,True,False,,14729.33,321.85999999999916,2.14,,12.0,
PO-00439,Gamma_Co,2023-01-14,2023-01-27,MRO,Delivered,1682,105.7,101.3,94.0,Yes,False,False,False,13.0,170386.6,7400.800000000009,4.16,5.59,12.0,0.0
PO-00440,Epsilon_Group,2023-08-20,2023-08-23,Electronics,Delivered,333,60.44,58.54,8.0,Yes,False,False,False,3.0,19493.82,632.6999999999995,3.14,2.4,11.0,1.0
PO-00441,Alpha_Inc,2023-07-20,2023-08-02,Electronics,Cancelled,928,69.31,67.26,20.0,Yes,False,False,True,13.0,62417.280000000006,1902.3999999999974,2.96,2.16,11.0,0.0
PO-00442,Epsilon_Group,2022-06-01,2022-06-12,MRO,Partially Delivered,1009,16.44,16.18,,Yes,False,False,True,11.0,16325.619999999999,262.34000000000157,1.58,,12.0,1.0
PO-00443,Epsilon_Group,2023-03-17,2023-04-03,Electronics,Pending,1554,82.92,74.82,44.0,Yes,False,False,True,17.0,116270.27999999998,12587.400000000012,9.77,2.83,11.0,0.0
PO-00444,Gamma_Co,2022-05-11,2022-05-25,Packaging,Partially Delivered,502,29.47,28.94,27.0,Yes,False,False,True,14.0,14527.880000000001,266.0599999999988,1.8,5.38,11.0,0.0
PO-00445,Delta_Logistics,2022-02-12,2022-02-13,MRO,Delivered,1069,91.28,82.64,,Yes,False,False,False,1.0,88342.16,9236.16,9.47,,12.0,1.0
PO-00446,Alpha_Inc,2022-11-12,2022-11-18,MRO,Pending,1902,29.89,25.83,41.0,Yes,False,False,True,6.0,49128.659999999996,7722.120000000004,13.58,2.16,12.0,1.0
PO-00447,Gamma_Co,2023-01-09,,Raw Materials,Pending,865,28.79,25.69,47.0,Yes,False,False,False,,22221.850000000002,2681.499999999998,10.77,5.43,10.0,
PO-00448,Delta_Logistics,2022-02-10,2022-02-26,Packaging,Partially Delivered,708,13.36,11.61,,No,False,False,True,16.0,8219.88,1239.0,13.1,,11.0,0.0
PO-00449,Delta_Logistics,2023-01-02,2023-01-07,Packaging,Delivered,1589,55.64,48.52,,Yes,False,False,False,5.0,77098.28,11313.679999999997,12.8,,11.0,1.0
PO-00450,Alpha_Inc,2022-08-04,2022-08-14,Office Supplies,Delivered,596,62.96,61.88,9.0,Yes,False,False,False,10.0,36880.48,643.6799999999989,1.72,1.51,10.0,1.0
PO-00451,Epsilon_Group,2023-11-30,2023-12-04,Office Supplies,Delivered,1265,17.66,16.97,34.0,Yes,False,False,False,4.0,21467.05,872.8500000000016,3.91,2.69,10.0,1.0
PO-00452,Beta_Supplies,2022-09-13,2022-10-01,Raw Materials,Delivered,1122,82.99,81.7,118.0,No,False,False,False,18.0,91667.40000000001,1447.379999999991,1.55,10.52,10.0,0.0
PO-00453,Epsilon_Group,2023-11-14,2023-12-01,Office Supplies,Delivered,1585,56.38,53.05,,Yes,False,False,False,17.0,84084.25,5278.050000000008,5.91,,10.0,0.0
PO-00454,Epsilon_Group,2022-04-16,2022-04-27,Electronics,Delivered,66,58.05,50.76,,Yes,False,False,False,11.0,3350.16,481.13999999999993,12.56,,11.0,1.0
PO-00455,Beta_Supplies,2022-12-29,2023-01-18,MRO,Delivered,1245,52.4,51.65,118.0,No,False,False,False,20.0,64304.25,933.75,1.43,9.48,12.0,0.0
PO-00456,Delta_Logistics,2023-07-28,2023-08-10,Electronics,Delivered,1293,50.21,47.55,,No,False,False,False,13.0,61482.149999999994,3439.3800000000047,5.3,,11.0,0.0
PO-00457,Beta_Supplies,2023-02-21,2023-02-27,Packaging,Delivered,207,64.29,63.01,25.0,Yes,False,False,False,6.0,13043.07,264.9600000000017,1.99,12.08,11.0,1.0
PO-00458,Beta_Supplies,2023-09-28,2023-10-18,Office Supplies,Delivered,526,26.37,25.32,47.0,Yes,False,False,False,20.0,13318.32,552.3000000000004,3.98,8.94,10.0,0.0
PO-00459,Gamma_Co,2022-06-08,2022-06-14,Electronics,Delivered,1119,27.03,23.82,,Yes,False,False,False,6.0,26654.58,3591.990000000001,11.88,,11.0,1.0
PO-00460,Gamma_Co,2022-08-31,2022-09-02,Packaging,Delivered,1446,90.63,84.51,77.0,Yes,False,False,False,2.0,122201.46,8849.519999999986,6.75,5.33,11.0,1.0
PO-00461,Gamma_Co,2022-06-16,2022-06-24,Office Supplies,Delivered,567,97.53,85.29,21.0,Yes,False,False,False,8.0,48359.43,6940.079999999997,12.55,3.7,10.0,1.0
PO-00462,Delta_Logistics,2022-07-01,,MRO,Delivered,148,44.91,40.1,,No,False,True,False,,5934.8,711.8799999999993,10.71,,12.0,
PO-00463,Beta_Supplies,2023-02-27,2023-03-14,MRO,Pending,1965,36.6,34.64,195.0,Yes,False,False,True,15.0,68067.6,3851.4000000000015,5.36,9.92,12.0,0.0
PO-00464,Alpha_Inc,2022-01-26,2022-02-03,Office Supplies,Pending,1818,67.96,58.98,,Yes,False,False,True,8.0,107225.64,16325.639999999994,13.21,,10.0,1.0
PO-00465,Beta_Supplies,2022-07-03,2022-07-19,MRO,Delivered,1110,48.19,45.88,112.0,Yes,False,False,False,16.0,50926.8,2564.0999999999945,4.79,10.09,12.0,0.0
PO-00466,Delta_Logistics,2022-12-07,,Raw Materials,Delivered,329,12.96,12.74,48.0,Yes,False,True,False,,4191.46,72.38000000000021,1.7,14.59,10.0,
PO-00467,Gamma_Co,2023-02-26,2023-03-17,Office Supplies,Cancelled,1422,25.62,25.18,65.0,Yes,False,False,True,19.0,35805.96,625.6800000000018,1.72,4.57,10.0,0.0
PO-00468,Delta_Logistics,2023-11-17,,Raw Materials,Delivered,546,82.63,74.77,76.0,No,False,True,False,,40824.42,4291.5599999999995,9.51,13.92,10.0,
PO-00469,Gamma_Co,2022-09-12,2022-09-22,Office Supplies,Partially Delivered,351,72.08,71.3,20.0,Yes,False,False,True,10.0,25026.3,273.7800000000004,1.08,5.7,10.0,1.0
PO-00470,Delta_Logistics,2022-10-01,2022-10-18,Raw Materials,Partially Delivered,230,13.0,12.81,,No,False,False,True,17.0,2946.3,43.69999999999989,1.46,,10.0,0.0
PO-00471,Alpha_Inc,2022-06-13,2022-06-19,MRO,Delivered,656,30.73,26.26,17.0,Yes,False,False,False,6.0,17226.56,2932.3199999999993,14.55,2.59,12.0,1.0
PO-00472,Gamma_Co,2023-12-20,2024-01-09,MRO,Delivered,1172,34.34,32.09,69.0,Yes,False,False,False,20.0,37609.48,2637.0,6.55,5.89,12.0,0.0
PO-00473,Gamma_Co,2022-04-21,2022-04-30,Electronics,Delivered,749,71.53,70.02,41.0,Yes,False,False,False,9.0,52444.979999999996,1130.9900000000039,2.11,5.47,11.0,1.0
PO-00474,Beta_Supplies,2023-01-27,2023-02-12,Packaging,Delivered,1042,12.48,12.3,88.0,Yes,False,False,False,16.0,12816.6,187.55999999999972,1.44,8.45,11.0,0.0
PO-00475,Delta_Logistics,2022-02-09,2022-02-27,Raw Materials,Delivered,1189,19.47,17.15,,No,False,False,False,18.0,20391.35,2758.4800000000005,11.92,,10.0,0.0
PO-00476,Epsilon_Group,2023-04-27,,Office Supplies,Delivered,240,88.14,81.9,4.0,Yes,False,True,False,,19656.0,1497.5999999999988,7.08,1.67,10.0,
PO-00477,Epsilon_Group,2022-08-16,2022-09-02,MRO,Delivered,302,26.98,26.47,9.0,Yes,False,False,False,17.0,7993.94,154.02000000000046,1.89,2.98,12.0,0.0
PO-00478,Beta_Supplies,2022-07-24,2022-08-03,MRO,Pending,1030,70.81,61.58,,No,False,False,True,10.0,63427.4,9506.900000000003,13.03,,12.0,1.0
PO-00479,Delta_Logistics,2023-04-17,2023-04-23,Office Supplies,Delivered,977,33.79,32.25,137.0,Yes,False,False,False,6.0,31508.25,1504.5799999999992,4.56,14.02,10.0,1.0
PO-00480,Alpha_Inc,2022-12-25,2023-01-11,Packaging,Delivered,1234,19.99,17.66,25.0,Yes,False,False,False,17.0,21792.44,2875.219999999998,11.66,2.03,11.0,0.0
PO-00481,Beta_Supplies,2022-11-09,2022-11-23,Office Supplies,Delivered,1329,33.48,33.06,146.0,Yes,False,False,False,14.0,43936.740000000005,558.1799999999928,1.25,10.99,10.0,0.0
PO-00482,Gamma_Co,2022-08-22,2022-08-30,Raw Materials,Delivered,1396,77.63,67.81,58.0,Yes,False,False,False,8.0,94662.76000000001,13708.71999999999,12.65,4.15,10.0,1.0
PO-00483,Alpha_Inc,2022-08-17,2022-08-29,Raw Materials,Delivered,177,90.06,87.71,7.0,Yes,False,False,False,12.0,15524.669999999998,415.9500000000015,2.61,3.95,10.0,0.0
PO-00484,Delta_Logistics,2022-01-25,,Electronics,Delivered,67,84.72,73.06,9.0,Yes,False,True,False,,4895.02,781.2199999999998,13.76,13.43,11.0,
PO-00485,Gamma_Co,2023-11-07,2023-11-20,Office Supplies,Delivered,1866,50.78,48.2,96.0,Yes,False,False,False,13.0,89941.20000000001,4814.279999999997,5.08,5.14,10.0,0.0
PO-00486,Epsilon_Group,2022-07-17,2022-07-25,MRO,Delivered,1808,72.23,67.86,53.0,Yes,False,False,False,8.0,122690.88,7900.960000000008,6.05,2.93,12.0,1.0
PO-00487,Delta_Logistics,2023-02-13,2023-02-16,Electronics,Cancelled,615,30.3,29.52,96.0,Yes,False,False,True,3.0,18154.8,479.7000000000007,2.57,15.61,11.0,1.0
PO-00488,Gamma_Co,2022-12-03,2022-12-04,Office Supplies,Pending,619,38.38,35.02,34.0,Yes,False,False,True,1.0,21677.38,2079.8399999999997,8.75,5.49,10.0,1.0
PO-00489,Delta_Logistics,2022-10-13,2022-10-17,Office Supplies,Delivered,1396,94.75,84.06,210.0,Yes,False,False,False,4.0,117347.76000000001,14923.239999999996,11.28,15.04,10.0,1.0
PO-00490,Gamma_Co,2022-03-13,2022-03-24,MRO,Delivered,1945,11.28,9.98,94.0,Yes,False,False,False,11.0,19411.100000000002,2528.4999999999977,11.52,4.83,12.0,1.0
PO-00491,Delta_Logistics,2022-10-13,2022-10-18,Packaging,Delivered,735,18.49,15.89,113.0,No,False,False,False,5.0,11679.15,1910.9999999999984,14.06,15.37,11.0,1.0
PO-00492,Epsilon_Group,2022-12-26,2023-01-11,Office Supplies,Pending,1865,30.29,26.83,56.0,Yes,False,False,True,16.0,50037.95,6452.9000000000015,11.42,3.0,10.0,0.0
PO-00493,Beta_Supplies,2023-10-19,2023-10-24,Electronics,Cancelled,675,13.69,11.84,52.0,Yes,False,False,True,5.0,7992.0,1248.7499999999998,13.51,7.7,11.0,1.0
PO-00494,Gamma_Co,2023-06-06,2023-06-22,MRO,Pending,1361,28.57,24.29,65.0,Yes,False,False,True,16.0,33058.69,5825.080000000002,14.98,4.78,12.0,0.0
PO-00495,Gamma_Co,2023-02-14,2023-02-15,Raw Materials,Delivered,903,66.53,60.15,29.0,Yes,False,False,False,1.0,54315.45,5761.140000000002,9.59,3.21,10.0,1.0
PO-00496,Epsilon_Group,2023-11-27,,Packaging,Cancelled,1736,53.2,50.68,48.0,Yes,False,False,False,,87980.48,4374.720000000006,4.74,2.76,11.0,
PO-00497,Beta_Supplies,2023-07-04,2023-07-11,MRO,Delivered,1011,98.47,97.06,91.0,Yes,False,False,False,7.0,98127.66,1425.5099999999966,1.43,9.0,12.0,1.0
PO-00498,Delta_Logistics,2022-12-06,2022-12-24,Electronics,Delivered,1712,88.17,85.86,246.0,Yes,False,False,False,18.0,146992.32,3954.720000000004,2.62,14.37,11.0,0.0
PO-00499,Gamma_Co,2022-01-29,,Office Supplies,Delivered,204,40.76,37.46,10.0,Yes,False,True,False,,7641.84,673.1999999999994,8.1,4.9,10.0,
PO-00500,Beta_Supplies,2022-04-29,2022-05-13,Electronics,Partially Delivered,539,33.85,30.57,34.0,No,False,False,True,14.0,16477.23,1767.9200000000005,9.69,6.31,11.0,0.0
PO-00501,Delta_Logistics,2022-09-25,2022-10-05,Office Supplies,Delivered,1459,45.94,42.56,212.0,No,False,False,False,10.0,62095.04,4931.419999999994,7.36,14.53,10.0,1.0
PO-00502,Gamma_Co,2022-07-02,2022-07-06,MRO,Delivered,834,65.02,56.19,,Yes,False,False,False,4.0,46862.46,7364.219999999998,13.58,,12.0,1.0
PO-00503,Gamma_Co,2023-08-18,2023-09-01,Packaging,Partially Delivered,1177,37.37,34.27,60.0,Yes,False,False,True,14.0,40335.79,3648.6999999999935,8.3,5.1,11.0,0.0
PO-00504,Delta_Logistics,2022-09-29,2022-10-19,MRO,Delivered,1466,68.82,66.82,211.0,Yes,False,False,False,20.0,97958.12,2932.0,2.91,14.39,12.0,0.0
PO-00505,Epsilon_Group,2022-02-09,2022-02-13,Electronics,Delivered,1884,47.08,44.31,54.0,Yes,False,False,False,4.0,83480.04000000001,5218.679999999992,5.88,2.87,11.0,1.0
PO-00506,Beta_Supplies,2022-04-22,2022-05-08,Electronics,Delivered,295,60.58,57.32,31.0,Yes,False,False,False,16.0,16909.4,961.6999999999994,5.38,10.51,11.0,0.0
PO-00507,Gamma_Co,2023-09-03,2023-09-04,Raw Materials,Delivered,1249,54.18,47.29,59.0,Yes,False,False,False,1.0,59065.21,8605.61,12.72,4.72,10.0,1.0
PO-00508,Delta_Logistics,2023-03-21,2023-04-09,Raw Materials,Delivered,1112,39.06,33.6,184.0,No,False,False,False,19.0,37363.200000000004,6071.520000000001,13.98,16.55,10.0,0.0
PO-00509,Gamma_Co,2022-12-20,2022-12-25,Office Supplies,Delivered,1550,100.61,97.43,66.0,Yes,False,False,False,5.0,151016.5,4928.999999999988,3.16,4.26,10.0,1.0
PO-00510,Delta_Logistics,2022-11-18,2022-11-19,Electronics,Delivered,1755,82.66,73.67,258.0,No,False,False,False,1.0,129290.85,15777.449999999992,10.88,14.7,11.0,1.0
PO-00511,Gamma_Co,2023-03-23,2023-03-31,Raw Materials,Delivered,808,24.19,21.64,39.0,Yes,False,False,False,8.0,17485.12,2060.4000000000005,10.54,4.83,10.0,1.0
PO-00512,Alpha_Inc,2023-09-13,2023-09-19,Raw Materials,Partially Delivered,587,96.98,95.35,14.0,Yes,False,False,True,6.0,55970.45,956.8100000000056,1.68,2.39,10.0,1.0
PO-00513,Epsilon_Group,2023-06-08,2023-06-11,MRO,Delivered,1940,58.45,50.29,54.0,Yes,False,False,False,3.0,97562.59999999999,15830.400000000007,13.96,2.78,12.0,1.0
PO-00514,Beta_Supplies,2022-04-29,2022-05-11,Office Supplies,Cancelled,1891,91.87,80.28,158.0,Yes,False,False,True,12.0,151809.48,21916.690000000006,12.62,8.36,10.0,0.0
PO-00515,Epsilon_Group,2023-01-30,2023-02-16,Packaging,Delivered,970,86.91,78.44,18.0,Yes,False,False,False,17.0,76086.8,8215.9,9.75,1.86,11.0,0.0
PO-00516,Epsilon_Group,2023-08-14,2023-08-31,MRO,Delivered,457,52.85,50.34,16.0,Yes,False,False,False,17.0,23005.38,1147.069999999999,4.75,3.5,12.0,0.0
PO-00517,Beta_Supplies,2022-07-14,2022-07-27,Office Supplies,Cancelled,574,12.38,11.47,,No,False,False,True,13.0,6583.780000000001,522.34,7.35,,10.0,0.0
PO-00518,Epsilon_Group,2022-09-18,2022-09-20,Office Supplies,Delivered,877,35.55,34.69,24.0,Yes,False,False,False,2.0,30423.129999999997,754.2199999999995,2.42,2.74,10.0,1.0
PO-00519,Alpha_Inc,2022-02-15,2022-02-27,MRO,Delivered,1579,59.04,50.95,29.0,Yes,False,False,False,12.0,80450.05,12774.109999999993,13.7,1.84,12.0,1.0
PO-00520,Delta_Logistics,2023-12-27,2023-12-28,Raw Materials,Delivered,952,74.72,69.73,,Yes,False,False,False,1.0,66382.96,4750.479999999995,6.68,,10.0,1.0
PO-00521,Beta_Supplies,2023-03-23,2023-03-26,Raw Materials,Pending,1898,35.53,33.25,187.0,Yes,False,False,True,3.0,63108.5,4327.440000000002,6.42,9.85,10.0,1.0
PO-00522,Delta_Logistics,2022-01-02,2022-01-06,Packaging,Delivered,85,22.54,20.68,6.0,Yes,False,False,False,4.0,1757.8,158.09999999999997,8.25,7.06,11.0,1.0
PO-00523,Gamma_Co,2023-06-17,2023-06-28,Packaging,Pending,734,92.38,78.92,34.0,No,False,False,True,11.0,57927.28,9879.639999999996,14.57,4.63,11.0,1.0
PO-00524,Alpha_Inc,2023-07-06,2023-07-18,Office Supplies,Delivered,69,107.47,105.53,,Yes,False,False,False,12.0,7281.57,133.85999999999984,1.81,,10.0,0.0
PO-00525,Delta_Logistics,2023-12-05,2023-12-11,Packaging,Delivered,370,63.9,55.79,59.0,Yes,False,False,False,6.0,20642.3,3000.7,12.69,15.95,11.0,1.0
PO-00526,Delta_Logistics,2023-11-18,2023-12-03,MRO,Delivered,1849,28.25,27.53,271.0,Yes,False,False,False,15.0,50902.97,1331.279999999998,2.55,14.66,12.0,0.0
PO-00527,Beta_Supplies,2022-07-21,,Packaging,Delivered,561,35.54,30.99,68.0,No,False,True,False,,17385.39,2552.55,12.8,12.12,11.0,
PO-00528,Gamma_Co,2023-01-08,2023-01-14,Electronics,Delivered,449,12.35,10.67,29.0,Yes,False,False,False,6.0,4790.83,754.3199999999998,13.6,6.46,11.0,1.0
PO-00529,Beta_Supplies,2023-03-18,2023-03-21,Office Supplies,Delivered,703,98.75,86.78,59.0,Yes,False,False,False,3.0,61006.340000000004,8414.91,12.12,8.39,10.0,1.0
PO-00530,Gamma_Co,2022-03-13,2022-03-28,Electronics,Delivered,1021,20.8,18.23,37.0,Yes,False,False,False,15.0,18612.83,2623.9700000000003,12.36,3.62,11.0,0.0
PO-00531,Beta_Supplies,2023-11-12,2023-11-19,Office Supplies,Delivered,1956,68.69,65.09,,Yes,False,False,False,7.0,127316.04000000001,7041.5999999999885,5.24,,10.0,1.0
PO-00532,Delta_Logistics,2022-12-05,2022-12-12,Office Supplies,Partially Delivered,520,36.57,34.78,67.0,No,False,False,True,7.0,18085.600000000002,930.7999999999995,4.89,12.88,10.0,1.0
PO-00533,Delta_Logistics,2023-10-01,2023-10-12,MRO,Delivered,1216,66.16,63.0,179.0,No,False,False,False,11.0,76608.0,3842.559999999996,4.78,14.72,12.0,1.0
PO-00534,Alpha_Inc,2022-11-18,,Raw Materials,Delivered,1165,72.06,63.93,,Yes,False,True,False,,74478.45,9471.450000000003,11.28,,10.0,
PO-00535,Delta_Logistics,2023-11-11,2023-11-29,Packaging,Pending,1427,93.99,83.6,213.0,Yes,False,False,True,18.0,119297.2,14826.53,11.05,14.93,11.0,0.0
PO-00536,Epsilon_Group,2022-05-08,2022-05-10,Electronics,Delivered,883,29.15,25.75,14.0,Yes,False,False,False,2.0,22737.25,3002.199999999999,11.66,1.59,11.0,1.0
PO-00537,Delta_Logistics,2022-11-04,2022-11-11,Packaging,Partially Delivered,1873,11.54,9.89,284.0,No,False,False,True,7.0,18523.97,3090.4499999999975,14.3,15.16,11.0,1.0
PO-00538,Epsilon_Group,2023-06-04,2023-06-06,Office Supplies,Delivered,776,24.22,22.53,27.0,Yes,False,False,False,2.0,17483.280000000002,1311.4399999999982,6.98,3.48,10.0,1.0
PO-00539,Delta_Logistics,2022-11-13,2022-11-24,Electronics,Delivered,903,95.55,92.45,149.0,No,False,False,False,11.0,83482.35,2799.2999999999947,3.24,16.5,11.0,1.0
PO-00540,Epsilon_Group,2023-11-14,2023-11-26,Electronics,Delivered,100,98.4,85.76,3.0,Yes,False,False,False,12.0,8576.0,1264.0,12.85,3.0,11.0,0.0
PO-00541,Epsilon_Group,2023-02-23,2023-03-08,Office Supplies,Delivered,1738,67.91,61.15,,Yes,False,False,False,13.0,106278.7,11748.879999999997,9.95,,10.0,0.0
PO-00542,Delta_Logistics,2022-12-01,2022-12-14,Packaging,Delivered,1771,67.57,61.48,280.0,No,False,False,False,13.0,108881.07999999999,10785.389999999994,9.01,15.81,11.0,0.0
PO-00543,Epsilon_Group,2023-02-17,2023-02-23,Electronics,Delivered,624,74.39,66.3,18.0,No,False,False,False,6.0,41371.2,5048.160000000002,10.88,2.88,11.0,1.0
PO-00544,Alpha_Inc,2023-12-15,2023-12-31,Packaging,Partially Delivered,1263,28.75,27.1,26.0,Yes,False,False,True,16.0,34227.3,2083.949999999998,5.74,2.06,11.0,0.0
PO-00545,Gamma_Co,2022-10-30,2022-11-16,Electronics,Cancelled,1198,96.45,90.09,,Yes,False,False,True,17.0,107927.82,7619.28,6.59,,11.0,0.0
PO-00546,Epsilon_Group,2023-07-22,2023-07-25,Raw Materials,Delivered,199,51.98,45.64,,No,False,False,False,3.0,9082.36,1261.6599999999992,12.2,,10.0,1.0
PO-00547,Epsilon_Group,2022-05-11,2022-05-14,MRO,Pending,363,45.37,38.73,,Yes,False,False,True,3.0,14058.989999999998,2410.32,14.64,,12.0,1.0
PO-00548,Alpha_Inc,2022-07-16,2022-07-22,Office Supplies,Delivered,619,58.4,51.04,,Yes,False,False,False,6.0,31593.76,4555.839999999999,12.6,,10.0,1.0
PO-00549,Alpha_Inc,2023-03-07,2023-03-18,MRO,Delivered,1415,15.22,13.56,30.0,Yes,False,False,False,11.0,19187.4,2348.9,10.91,2.12,12.0,1.0
PO-00550,Beta_Supplies,2023-11-12,2023-11-23,Packaging,Delivered,354,27.71,23.87,39.0,No,False,False,False,11.0,8449.98,1359.36,13.86,11.02,11.0,1.0
PO-00551,Gamma_Co,2023-01-24,2023-02-03,MRO,Delivered,1765,81.01,78.43,78.0,Yes,False,False,False,10.0,138428.95,4553.699999999997,3.18,4.42,12.0,1.0
PO-00552,Beta_Supplies,2023-11-25,2023-12-09,MRO,Delivered,731,19.37,17.3,69.0,No,False,False,False,14.0,12646.300000000001,1513.1700000000003,10.69,9.44,12.0,0.0
PO-00553,Epsilon_Group,2022-06-28,2022-07-13,MRO,Delivered,887,65.89,59.67,29.0,Yes,False,False,False,15.0,52927.29,5517.139999999999,9.44,3.27,12.0,0.0
PO-00554,Alpha_Inc,2023-09-23,2023-09-25,MRO,Delivered,1856,35.29,32.41,26.0,Yes,False,False,False,2.0,60152.95999999999,5345.280000000004,8.16,1.4,12.0,1.0
PO-00555,Epsilon_Group,2023-08-06,2023-08-18,Office Supplies,Delivered,1127,49.32,46.49,30.0,Yes,False,False,False,12.0,52394.23,3189.409999999998,5.74,2.66,10.0,0.0
PO-00556,Delta_Logistics,2022-11-05,2022-11-19,Raw Materials,Delivered,1052,37.78,32.6,162.0,Yes,False,False,False,14.0,34295.200000000004,5449.36,13.71,15.4,10.0,0.0
PO-00557,Gamma_Co,2023-02-20,2023-02-22,Raw Materials,Delivered,493,44.74,41.44,24.0,No,False,False,False,2.0,20429.92,1626.9000000000021,7.38,4.87,10.0,1.0
PO-00558,Delta_Logistics,2023-07-16,2023-07-29,MRO,Partially Delivered,662,81.44,71.33,87.0,Yes,False,False,True,13.0,47220.46,6692.82,12.41,13.14,12.0,0.0
PO-00559,Alpha_Inc,2022-01-01,2022-01-07,Raw Materials,Delivered,1042,36.74,35.78,33.0,Yes,False,False,False,6.0,37282.76,1000.3200000000008,2.61,3.17,10.0,1.0
PO-00560,Alpha_Inc,2022-11-08,,Raw Materials,Delivered,313,64.03,57.74,1.0,Yes,False,True,False,,18072.62,1968.7699999999998,9.82,0.32,10.0,
PO-00561,Alpha_Inc,2022-10-21,2022-11-10,Office Supplies,Delivered,1126,55.22,50.38,,Yes,False,False,False,20.0,56727.880000000005,5449.839999999996,8.76,,10.0,0.0
PO-00562,Gamma_Co,2022-08-04,2022-08-19,MRO,Delivered,1645,72.17,64.0,79.0,Yes,False,False,False,15.0,105280.0,13439.650000000003,11.32,4.8,12.0,0.0
PO-00563,Beta_Supplies,2023-03-17,2023-03-20,Packaging,Delivered,1053,100.92,92.35,104.0,Yes,False,False,False,3.0,97244.54999999999,9024.210000000008,8.49,9.88,11.0,1.0
PO-00564,Epsilon_Group,2023-08-17,2023-08-29,MRO,Delivered,1693,83.14,73.3,62.0,Yes,False,False,False,12.0,124096.9,16659.120000000006,11.84,3.66,12.0,1.0
PO-00565,Epsilon_Group,2023-09-14,2023-10-03,Raw Materials,Pending,54,32.28,28.65,3.0,Yes,False,False,True,19.0,1547.1,196.02000000000015,11.25,5.56,10.0,0.0
PO-00566,Epsilon_Group,2023-11-02,2023-11-07,Packaging,Delivered,1176,14.22,12.21,33.0,Yes,False,False,False,5.0,14358.960000000001,2363.7599999999998,14.14,2.81,11.0,1.0
PO-00567,Epsilon_Group,2022-11-26,2022-12-08,Raw Materials,Delivered,1269,35.28,33.7,35.0,Yes,False,False,False,12.0,42765.3,2005.019999999998,4.48,2.76,10.0,0.0
PO-00568,Epsilon_Group,2023-04-22,2023-04-25,Raw Materials,Delivered,823,68.32,64.46,19.0,Yes,False,False,False,3.0,53050.579999999994,3176.7799999999997,5.65,2.31,10.0,1.0
PO-00569,Beta_Supplies,2023-03-29,2023-04-15,Electronics,Delivered,926,15.65,13.49,94.0,No,False,False,False,17.0,12491.74,2000.16,13.8,10.15,11.0,0.0
PO-00570,Delta_Logistics,2023-03-29,2023-04-09,Electronics,Cancelled,1041,58.5,52.54,170.0,No,False,False,True,11.0,54694.14,6204.360000000001,10.19,16.33,11.0,1.0
PO-00571,Gamma_Co,2023-11-23,2023-12-01,Electronics,Pending,933,70.72,65.47,42.0,Yes,False,False,True,8.0,61083.51,4898.25,7.42,4.5,11.0,1.0
PO-00572,Delta_Logistics,2022-08-07,,Raw Materials,Delivered,1423,41.48,40.9,199.0,Yes,False,True,False,,58200.7,825.3399999999975,1.4,13.98,10.0,
PO-00573,Delta_Logistics,2023-06-08,2023-06-14,MRO,Delivered,96,86.13,80.32,12.0,No,False,False,False,6.0,7710.719999999999,557.7600000000002,6.75,12.5,12.0,1.0
PO-00574,Epsilon_Group,2023-04-30,2023-05-13,MRO,Delivered,916,21.06,19.53,25.0,Yes,False,False,False,13.0,17889.48,1401.4799999999977,7.26,2.73,12.0,0.0
PO-00575,Epsilon_Group,2022-06-23,,Raw Materials,Delivered,872,17.18,16.63,20.0,Yes,False,True,False,,14501.359999999999,479.6000000000006,3.2,2.29,10.0,
PO-00576,Beta_Supplies,2023-11-06,2023-11-15,Electronics,Delivered,985,83.85,80.88,,No,False,False,False,9.0,79666.79999999999,2925.449999999999,3.54,,11.0,1.0
PO-00577,Gamma_Co,2022-03-28,2022-04-04,Raw Materials,Delivered,1893,55.14,50.1,98.0,Yes,False,False,False,7.0,94839.3,9540.719999999998,9.14,5.18,10.0,1.0
PO-00578,Alpha_Inc,2022-10-18,,MRO,Delivered,705,75.19,69.55,19.0,Yes,False,True,False,,49032.75,3976.2000000000003,7.5,2.7,12.0,
PO-00579,Delta_Logistics,2023-06-12,2023-06-28,MRO,Delivered,318,53.31,51.78,,No,False,False,False,16.0,16466.04,486.54000000000036,2.87,,12.0,0.0
